dft_action,event_pair_key,system_id,formula,natoms,nsubs,nvacs,split,event_type,event_family,story_role,site_a,site_b,foundation_endpoint_label,finetuned_endpoint_label,transition_label,foundation_neb_status,finetuned_neb_status,foundation_ready_for_neb,finetuned_ready_for_neb,both_models_ready_for_neb,both_models_status_usable,foundation_forward_barrier_eV,finetuned_forward_barrier_eV,foundation_reverse_barrier_eV,finetuned_reverse_barrier_eV,strict_abs_forward_barrier_delta_eV,strict_abs_reverse_barrier_delta_eV,foundation_path_shape,finetuned_path_shape,foundation_notes,finetuned_notes,selection_score,score_story_weight,score_cost_penalty,selection_reason,finetuned_source_init_data,finetuned_source_final_relaxed_data,score_transition_severity,score_readiness_bonus,score_barrier_disagreement_term,score_kinetics_term,rank_within_action,rank_within_action_event_type,recommended_priority_tier
final_relax_only,P_P137N2_4120326e-e6e5-44e8-8fde-ce97713d0792__74__38,P_P137N2_4120326e-e6e5-44e8-8fde-ce97713d0792,P137N2,144,2,5,test,ZZ_hop,far_ZZ,far-from-N zigzag baseline,74,38,different_basin,same_basin,different_basin -> same_basin,missing,missing,True,False,False,False,,,,,,,,,,,44.29,1.0,0.21,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,53,9,extended
final_relax_only,P_P137N2_57c8cd82-a352-42c5-bdff-8d5b28abd541__20__122,P_P137N2_57c8cd82-a352-42c5-bdff-8d5b28abd541,P137N2,144,2,5,test,ZZ_hop,far_ZZ,far-from-N zigzag baseline,20,122,different_basin,other_basin,different_basin -> other_basin,missing,missing,True,False,False,False,,,,,,,,,,,44.29,1.0,0.21,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,54,10,extended
final_relax_only,P_P137N3_58779a3f-bd47-4dc3-8ca1-4e7b8b93f58c__35__137,P_P137N3_58779a3f-bd47-4dc3-8ca1-4e7b8b93f58c,P137N3,144,3,4,test,ZZ_hop,far_ZZ,far-from-N zigzag baseline,35,137,same_basin,different_basin,same_basin -> different_basin,missing,missing,False,True,False,False,,,,,,,,,,,44.29,1.0,0.21,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,55,11,extended
final_relax_only,P_P137N4_06c3f239-33bb-44df-8e03-5bd0614c77df__22__124,P_P137N4_06c3f239-33bb-44df-8e03-5bd0614c77df,P137N4,144,4,3,test,ZZ_hop,far_ZZ,far-from-N zigzag baseline,22,124,different_basin,other_basin,different_basin -> other_basin,missing,missing,True,False,False,False,,,,,,,,,,,44.29,1.0,0.21,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,56,12,extended
final_relax_only,P_P137N4_06c3f239-33bb-44df-8e03-5bd0614c77df__35__137,P_P137N4_06c3f239-33bb-44df-8e03-5bd0614c77df,P137N4,144,4,3,test,ZZ_hop,far_ZZ,far-from-N zigzag baseline,35,137,different_basin,same_basin,different_basin -> same_basin,missing,missing,True,False,False,False,,,,,,,,,,,44.29,1.0,0.21,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,57,13,extended
final_relax_only,P_P137N4_45d7c27d-f7cb-443f-93fd-622d98716a8c__60__96,P_P137N4_45d7c27d-f7cb-443f-93fd-622d98716a8c,P137N4,144,4,3,test,ZZ_hop,far_ZZ,far-from-N zigzag baseline,60,96,other_basin,different_basin,other_basin -> different_basin,missing,missing,False,True,False,False,,,,,,,,,,,44.29,1.0,0.21,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,58,14,extended
final_relax_only,P_P137N4_eb6b3e67-dea4-41f9-b13e-79dfa9f5300a__84__48,P_P137N4_eb6b3e67-dea4-41f9-b13e-79dfa9f5300a,P137N4,144,4,3,test,ZZ_hop,far_ZZ,far-from-N zigzag baseline,84,48,other_basin,different_basin,other_basin -> different_basin,missing,missing,False,True,False,False,,,,,,,,,,,44.29,1.0,0.21,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,59,15,extended
final_relax_only,P_P137N4_eb6b3e67-dea4-41f9-b13e-79dfa9f5300a__102__66,P_P137N4_eb6b3e67-dea4-41f9-b13e-79dfa9f5300a,P137N4,144,4,3,test,ZZ_hop,far_ZZ,far-from-N zigzag baseline,102,66,other_basin,different_basin,other_basin -> different_basin,missing,missing,False,True,False,False,,,,,,,,,,,44.29,1.0,0.21,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,60,16,extended
final_relax_only,P_P137N5_0358e850-b83f-49ba-84d0-83a60cfc53c0__69__105,P_P137N5_0358e850-b83f-49ba-84d0-83a60cfc53c0,P137N5,144,5,2,test,ZZ_hop,far_ZZ,far-from-N zigzag baseline,69,105,different_basin,other_basin,different_basin -> other_basin,missing,missing,True,False,False,False,,,,,,,,,,,44.29,1.0,0.21,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,61,17,extended
final_relax_only,P_P134N2_7d818b15-98d7-46a0-8001-037c616cfa2c__43__73,P_P134N2_7d818b15-98d7-46a0-8001-037c616cfa2c,P134N2,144,2,8,test,AC_hop,far_AC,far-from-N armchair baseline,43,73,same_basin,different_basin,same_basin -> different_basin,missing,missing,False,True,False,False,,,,,,,,,,,44.2,1.0,0.3,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,62,22,extended
final_relax_only,P_P134N2_7d818b15-98d7-46a0-8001-037c616cfa2c__71__35,P_P134N2_7d818b15-98d7-46a0-8001-037c616cfa2c,P134N2,144,2,8,test,AC_hop,far_AC,far-from-N armchair baseline,71,35,different_basin,other_basin,different_basin -> other_basin,missing,missing,True,False,False,False,,,,,,,,,,,44.2,1.0,0.3,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,63,23,extended
final_relax_only,P_P134N2_7d818b15-98d7-46a0-8001-037c616cfa2c__125__84,P_P134N2_7d818b15-98d7-46a0-8001-037c616cfa2c,P134N2,144,2,8,test,AC_hop,far_AC,far-from-N armchair baseline,125,84,different_basin,other_basin,different_basin -> other_basin,missing,missing,True,False,False,False,,,,,,,,,,,44.2,1.0,0.3,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,64,24,extended
final_relax_only,P_P134N3_0bbe3973-1534-431a-8cd6-f17dd0ee3b7a__2__38,P_P134N3_0bbe3973-1534-431a-8cd6-f17dd0ee3b7a,P134N3,144,3,7,test,AC_hop,far_AC,far-from-N armchair baseline,2,38,different_basin,same_basin,different_basin -> same_basin,missing,missing,True,False,False,False,,,,,,,,,,,44.2,1.0,0.3,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,65,25,extended
final_relax_only,P_P134N3_0bbe3973-1534-431a-8cd6-f17dd0ee3b7a__51__81,P_P134N3_0bbe3973-1534-431a-8cd6-f17dd0ee3b7a,P134N3,144,3,7,test,AC_hop,far_AC,far-from-N armchair baseline,51,81,same_basin,different_basin,same_basin -> different_basin,missing,missing,False,True,False,False,,,,,,,,,,,44.2,1.0,0.3,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,66,26,extended
final_relax_only,P_P134N3_0bbe3973-1534-431a-8cd6-f17dd0ee3b7a__110__75,P_P134N3_0bbe3973-1534-431a-8cd6-f17dd0ee3b7a,P134N3,144,3,7,test,AC_hop,far_AC,far-from-N armchair baseline,110,75,different_basin,other_basin,different_basin -> other_basin,missing,missing,True,False,False,False,,,,,,,,,,,44.2,1.0,0.3,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,67,27,extended
final_relax_only,P_P134N3_bdc16de1-0e53-494f-a5e7-3c84bce2ac04__1__37,P_P134N3_bdc16de1-0e53-494f-a5e7-3c84bce2ac04,P134N3,144,3,7,test,AC_hop,far_AC,far-from-N armchair baseline,1,37,different_basin,other_basin,different_basin -> other_basin,missing,missing,True,False,False,False,,,,,,,,,,,44.2,1.0,0.3,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,68,28,extended
final_relax_only,P_P134N3_bdc16de1-0e53-494f-a5e7-3c84bce2ac04__41__5,P_P134N3_bdc16de1-0e53-494f-a5e7-3c84bce2ac04,P134N3,144,3,7,test,AC_hop,far_AC,far-from-N armchair baseline,41,5,other_basin,different_basin,other_basin -> different_basin,missing,missing,False,True,False,False,,,,,,,,,,,44.2,1.0,0.3,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,69,29,extended
final_relax_only,P_P134N3_bdc16de1-0e53-494f-a5e7-3c84bce2ac04__54__18,P_P134N3_bdc16de1-0e53-494f-a5e7-3c84bce2ac04,P134N3,144,3,7,test,AC_hop,far_AC,far-from-N armchair baseline,54,18,other_basin,different_basin,other_basin -> different_basin,missing,missing,False,True,False,False,,,,,,,,,,,44.2,1.0,0.3,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,70,30,extended
final_relax_only,P_P134N3_dda7d839-bc4d-48cb-a66f-1ba5db069526__38__2,P_P134N3_dda7d839-bc4d-48cb-a66f-1ba5db069526,P134N3,144,3,7,test,AC_hop,far_AC,far-from-N armchair baseline,38,2,same_basin,different_basin,same_basin -> different_basin,missing,missing,False,True,False,False,,,,,,,,,,,44.2,1.0,0.3,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,71,31,extended
final_relax_only,P_P134N3_dda7d839-bc4d-48cb-a66f-1ba5db069526__68__98,P_P134N3_dda7d839-bc4d-48cb-a66f-1ba5db069526,P134N3,144,3,7,test,AC_hop,far_AC,far-from-N armchair baseline,68,98,different_basin,other_basin,different_basin -> other_basin,missing,missing,True,False,False,False,,,,,,,,,,,44.2,1.0,0.3,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,72,32,extended
final_relax_only,P_P134N3_dda7d839-bc4d-48cb-a66f-1ba5db069526__125__17,P_P134N3_dda7d839-bc4d-48cb-a66f-1ba5db069526,P134N3,144,3,7,test,AC_hop,far_AC,far-from-N armchair baseline,125,17,other_basin,different_basin,other_basin -> different_basin,missing,missing,False,True,False,False,,,,,,,,,,,44.2,1.0,0.3,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,73,33,extended
final_relax_only,P_P134N4_6e5f359b-6e75-4487-8517-24b248721bf2__26__62,P_P134N4_6e5f359b-6e75-4487-8517-24b248721bf2,P134N4,144,4,6,test,AC_hop,far_AC,far-from-N armchair baseline,26,62,different_basin,other_basin,different_basin -> other_basin,missing,missing,True,False,False,False,,,,,,,,,,,44.2,1.0,0.3,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,74,34,extended
final_relax_only,P_P134N4_6e5f359b-6e75-4487-8517-24b248721bf2__69__33,P_P134N4_6e5f359b-6e75-4487-8517-24b248721bf2,P134N4,144,4,6,test,AC_hop,far_AC,far-from-N armchair baseline,69,33,different_basin,other_basin,different_basin -> other_basin,missing,missing,True,False,False,False,,,,,,,,,,,44.2,1.0,0.3,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,75,35,extended
final_relax_only,P_P134N4_767a10da-c92d-4725-90de-c0a8f0de82ce__34__142,P_P134N4_767a10da-c92d-4725-90de-c0a8f0de82ce,P134N4,144,4,6,test,AC_hop,far_AC,far-from-N armchair baseline,34,142,same_basin,different_basin,same_basin -> different_basin,missing,missing,False,True,False,False,,,,,,,,,,,44.2,1.0,0.3,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,76,36,extended
final_relax_only,P_P134N4_767a10da-c92d-4725-90de-c0a8f0de82ce__45__75,P_P134N4_767a10da-c92d-4725-90de-c0a8f0de82ce,P134N4,144,4,6,test,AC_hop,far_AC,far-from-N armchair baseline,45,75,other_basin,different_basin,other_basin -> different_basin,missing,missing,False,True,False,False,,,,,,,,,,,44.2,1.0,0.3,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,77,37,extended
final_relax_only,P_P134N5_2fb2dac9-625b-4a58-8d71-1ab73a779346__7__115,P_P134N5_2fb2dac9-625b-4a58-8d71-1ab73a779346,P134N5,144,5,5,test,AC_hop,far_AC,far-from-N armchair baseline,7,115,different_basin,other_basin,different_basin -> other_basin,missing,missing,True,False,False,False,,,,,,,,,,,44.2,1.0,0.3,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,78,38,extended
final_relax_only,P_P134N5_2fb2dac9-625b-4a58-8d71-1ab73a779346__22__130,P_P134N5_2fb2dac9-625b-4a58-8d71-1ab73a779346,P134N5,144,5,5,test,AC_hop,far_AC,far-from-N armchair baseline,22,130,different_basin,other_basin,different_basin -> other_basin,missing,missing,True,False,False,False,,,,,,,,,,,44.2,1.0,0.3,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,79,39,extended
final_relax_only,P_P134N5_2fb2dac9-625b-4a58-8d71-1ab73a779346__67__31,P_P134N5_2fb2dac9-625b-4a58-8d71-1ab73a779346,P134N5,144,5,5,test,AC_hop,far_AC,far-from-N armchair baseline,67,31,different_basin,other_basin,different_basin -> other_basin,missing,missing,True,False,False,False,,,,,,,,,,,44.2,1.0,0.3,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,80,40,extended
final_relax_only,P_P134N6_830832b7-0dd2-4f20-b337-b06a84de9d62__38__2,P_P134N6_830832b7-0dd2-4f20-b337-b06a84de9d62,P134N6,144,6,4,test,AC_hop,far_AC,far-from-N armchair baseline,38,2,different_basin,other_basin,different_basin -> other_basin,missing,missing,True,False,False,False,,,,,,,,,,,44.2,1.0,0.3,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,81,41,extended
final_relax_only,P_P134N6_830832b7-0dd2-4f20-b337-b06a84de9d62__38__104,P_P134N6_830832b7-0dd2-4f20-b337-b06a84de9d62,P134N6,144,6,4,test,AC_hop,far_AC,far-from-N armchair baseline,38,104,different_basin,other_basin,different_basin -> other_basin,missing,missing,True,False,False,False,,,,,,,,,,,44.2,1.0,0.3,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,82,42,extended
final_relax_only,P_P134N7_618fa7fd-b549-4eda-a5a2-2091f6fae7ba__66__96,P_P134N7_618fa7fd-b549-4eda-a5a2-2091f6fae7ba,P134N7,144,7,3,test,AC_hop,far_AC,far-from-N armchair baseline,66,96,different_basin,other_basin,different_basin -> other_basin,missing,missing,True,False,False,False,,,,,,,,,,,44.2,1.0,0.3,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,83,43,extended
final_relax_only,P_P134N8_1940fe06-4315-4639-b6ea-12f7b20b6692__112__4,P_P134N8_1940fe06-4315-4639-b6ea-12f7b20b6692,P134N8,144,8,2,test,AC_hop,far_AC,far-from-N armchair baseline,112,4,same_basin,different_basin,same_basin -> different_basin,missing,missing,False,True,False,False,,,,,,,,,,,44.2,1.0,0.3,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,84,44,extended
final_relax_only,P_P134N8_77084258-796b-405c-8b5a-17d19cee3337__82__52,P_P134N8_77084258-796b-405c-8b5a-17d19cee3337,P134N8,144,8,2,test,AC_hop,far_AC,far-from-N armchair baseline,82,52,different_basin,other_basin,different_basin -> other_basin,missing,missing,True,False,False,False,,,,,,,,,,,44.2,1.0,0.3,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,85,45,extended
final_relax_only,P_P134N8_77084258-796b-405c-8b5a-17d19cee3337__109__1,P_P134N8_77084258-796b-405c-8b5a-17d19cee3337,P134N8,144,8,2,test,AC_hop,far_AC,far-from-N armchair baseline,109,1,other_basin,different_basin,other_basin -> different_basin,missing,missing,False,True,False,False,,,,,,,,,,,44.2,1.0,0.3,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,86,46,extended
final_relax_only,P_P134N9_c82f4875-98fb-49f1-ab04-283575a00f39__10__118,P_P134N9_c82f4875-98fb-49f1-ab04-283575a00f39,P134N9,144,9,1,test,AC_hop,far_AC,far-from-N armchair baseline,10,118,different_basin,other_basin,different_basin -> other_basin,missing,missing,True,False,False,False,,,,,,,,,,,44.2,1.0,0.3,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,87,47,extended
final_relax_only,P_P134N2_7d818b15-98d7-46a0-8001-037c616cfa2c__34__136,P_P134N2_7d818b15-98d7-46a0-8001-037c616cfa2c,P134N2,144,2,8,test,ZZ_hop,far_ZZ,far-from-N zigzag baseline,34,136,same_basin,different_basin,same_basin -> different_basin,missing,missing,False,True,False,False,,,,,,,,,,,44.2,1.0,0.3,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,88,18,extended
final_relax_only,P_P134N2_7d818b15-98d7-46a0-8001-037c616cfa2c__60__96,P_P134N2_7d818b15-98d7-46a0-8001-037c616cfa2c,P134N2,144,2,8,test,ZZ_hop,far_ZZ,far-from-N zigzag baseline,60,96,different_basin,same_basin,different_basin -> same_basin,missing,missing,True,False,False,False,,,,,,,,,,,44.2,1.0,0.3,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,89,19,extended
final_relax_only,P_P134N2_7d818b15-98d7-46a0-8001-037c616cfa2c__74__38,P_P134N2_7d818b15-98d7-46a0-8001-037c616cfa2c,P134N2,144,2,8,test,ZZ_hop,far_ZZ,far-from-N zigzag baseline,74,38,different_basin,same_basin,different_basin -> same_basin,missing,missing,True,False,False,False,,,,,,,,,,,44.2,1.0,0.3,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,90,20,extended
final_relax_only,P_P134N2_7d818b15-98d7-46a0-8001-037c616cfa2c__86__50,P_P134N2_7d818b15-98d7-46a0-8001-037c616cfa2c,P134N2,144,2,8,test,ZZ_hop,far_ZZ,far-from-N zigzag baseline,86,50,different_basin,other_basin,different_basin -> other_basin,missing,missing,True,False,False,False,,,,,,,,,,,44.2,1.0,0.3,Foundation and finetuned disagree on final basin identity; use DFT final-state relaxation first to adjudicate endpoint/topology before spending full NEB cost.,,,4.0,0.5,,,91,21,extended
